ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,GSR_AD_OBS_C1M,GSR_AD_OBS_C1Y,GSR_AD_OBS_C3Y,GSR_AD_ACT_C1M,GSR_AD_ACT_C1Y,GSR_AD_ACT_C3Y,GSR_AD_ADJ_C1M,GSR_AD_ADJ_C1Y,GSR_AD_ADJ_C3Y,GSR_AD_EXP_C1M,GSR_AD_EXP_C1Y,GSR_AD_EXP_C3Y,GSR_AD_N_C1M,GSR_AD_N_C1Y,GSR_AD_N_C3Y,GSR_P0_OBS_C1M,GSR_P0_OBS_C1Y,GSR_P0_OBS_C3Y,GSR_P0_ACT_C1M,GSR_P0_ACT_C1Y,GSR_P0_ADJ_C1M,GSR_P0_ADJ_C1Y,GSR_P0_ADJ_C3Y,GSR_P0_EXP_C1M,GSR_P0_EXP_C1Y,GSR_P0_EXP_C3Y,GSR_P0_N_C1M,GSR_P0_N_C1Y,YEAR,MONTH
Children's Healthcare of Atlanta at Egleston (GAEH) , GAEH , TX1 , 2014/12/16 , Liver , 0 , 0 , 0 ,100,100, 100.00 , 95.30 , 86.50 , 87.88 , 0.05 , 0.11 , 0.39 , 1 , 1 , 3 , 3 , 3 , 10 , 94.74 , 94.74 , 91.26 , 87.81 , 85.40 , 5.22 , 7.06 , 7.77 , 57 , 57 ,2014,12
Emory University Hospital (GAEM) , GAEM , TX1 , 2014/12/16 , Liver , 5 , 26 , 43 ,98.18,89.84, 79.33 , 96.12 , 88.92 , 79.52 , 10.73 , 28.64 , 43.22 , 275 , 275 , 208 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Piedmont Hospital (GAPH) , GAPH , TX1 , 2014/12/16 , Liver , 11 , 26 , 37 ,94.63,86.56, 80.63 , 96.44 , 89.82 , 80.72 , 7.35 , 19.76 , 36.85 , 205 , 205 , 191 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
The Queen's Medical Center (HIQM) , HIQM , TX1 , 2014/12/16 , Liver , 2 , 2 ,0,91.3,91.3,0, 97.36 , 92.31 ,0, 0.59 , 1.54 ,0, 23 , 23 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Hawaii Medical Center East (HISF) , HISF , TX1 , 2014/12/16 , Liver , 0 , 1 , 6 ,100,75, 86.36 , 98.13 , 94.48 , 85.77 , 0.08 , 0.21 , 6.26 , 4 , 4 , 44 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
University of Iowa Hospitals and Clinics (IAIV) , IAIV , TX1 , 2014/12/16 , Liver , 3 , 9 , 13 ,95.83,87.18, 83.95 , 96.41 , 89.77 , 81.38 , 2.52 , 6.52 , 15.49 , 72 , 72 , 81 ,0,0, 2 ,0,0,0,0, 67.77 ,0,0, 0.71 ,0,0,2014,12
Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM) , ILCM , TX1 , 2014/12/16 , Liver , 0 , 0 ,0,100,100,0, 96.06 , 88.59 ,0, 0.04 , 0.12 ,0, 1 , 1 ,0, 1 , 1 , 1 , 97.67 , 97.67 , 94.07 , 92.29 , 85.81 , 2.65 , 3.38 , 4.77 , 43 , 43 ,2014,12
Loyola University Medical Center (ILLU) , ILLU , TX1 , 2014/12/16 , Liver , 2 , 7 , 11 ,96.15,86.13, 69.44 , 95.59 , 87.67 , 78.35 , 2.31 , 5.73 , 6.44 , 52 , 52 , 36 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Northwestern Memorial Hospital (ILNM) , ILNM , TX1 , 2014/12/16 , Liver , 12 , 25 , 52 ,94.57,88.07, 78.60 , 95.01 , 86.90 , 78.52 , 11.06 , 27.66 , 52.67 , 221 , 221 , 243 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Rush University Medical Center (ILPL) , ILPL , TX1 , 2014/12/16 , Liver , 7 , 12 , 36 ,87.72,78.53, 67.86 , 93.72 , 82.85 , 72.29 , 3.34 , 9.10 , 30.25 , 57 , 57 , 112 ,0,0, 1 ,0,0,0,0, 82.60 ,0,0, 0.19 ,0,0,2014,12
University of Chicago Medical Center (ILUC) , ILUC , TX1 , 2014/12/16 , Liver , 2 , 5 , 12 ,95.92,89.29, 74.47 , 95.65 , 87.61 , 72.01 , 2.13 , 5.87 , 14.37 , 49 , 49 , 47 , 3 , 3 , 4 , 66.67 , 66.67 , 88.96 , 86.36 , 85.15 , 0.83 , 1.06 , 2.92 , 9 , 9 ,2014,12
University of Illinois Medical Center (ILUI) , ILUI , TX1 , 2014/12/16 , Liver , 6 , 12 , 24 ,89.83,79.1, 75.00 , 94.98 , 86.30 , 76.29 , 3.02 , 7.82 , 22.22 , 59 , 59 , 96 ,0,0, 1 ,0,0,0,0, 79.20 ,0,0, 0.34 ,0,0,2014,12
Indiana University Health (INIM) , INIM , TX1 , 2014/12/16 , Liver , 12 , 27 , 36 ,95,88.49, 85.66 , 96.92 , 91.11 , 81.52 , 7.20 , 19.34 , 48.13 , 240 , 240 , 251 , 0 , 0 , 1 , 100.00 , 100.00 , 94.38 , 91.96 , 85.18 , 0.53 , 0.76 , 1.10 , 9 , 9 ,2014,12
University of Kansas Hospital (KSUK) , KSUK , TX1 , 2014/12/16 , Liver , 4 , 16 , 37 ,98.24,92.27, 80.11 , 96.07 , 88.78 , 76.29 , 9.10 , 24.65 , 44.94 , 227 , 227 , 186 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Jewish Hospital (KYJH) , KYJH , TX1 , 2014/12/16 , Liver , 5 , 13 , 21 ,94.44,84.9, 81.74 , 95.73 , 87.80 , 80.18 , 3.63 , 9.66 , 22.31 , 90 , 90 , 115 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
University of Kentucky Medical Center (KYUK) , KYUK , TX1 , 2014/12/16 , Liver , 1 , 8 , 18 ,98.89,90.17, 74.65 , 96.48 , 89.85 , 80.02 , 3.22 , 9.02 , 13.08 , 90 , 90 , 71 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Ochsner Foundation Hospital (LAOF) , LAOF , TX1 , 2014/12/16 , Liver , 6 , 29 , 52 ,98.39,91.41, 80.67 , 95.83 , 88.27 , 78.60 , 15.72 , 43.15 , 59.07 , 373 , 373 , 269 , 1 , 1 , 2 , 87.50 , 87.50 , 92.27 , 89.15 , 87.62 , 0.61 , 0.81 , 0.41 , 8 , 8 ,2014,12
Tulane Medical Center (LATU) , LATU , TX1 , 2014/12/16 , Liver , 2 , 9 , 18 ,97.62,88.56, 72.73 , 95.33 , 86.89 , 73.70 , 4.05 , 10.91 , 17.08 , 84 , 84 , 66 ,0,0, 1 ,0,0,0,0, 77.00 ,0,0, 1.36 ,0,0,2014,12
Willis-Knighton Medical Center (LAWK) , LAWK , TX1 , 2014/12/16 , Liver , 0 , 4 , 9 ,100,82.61, 65.38 , 96.93 , 91.06 , 78.54 , 0.72 , 1.84 , 4.41 , 23 , 23 , 26 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Beth Israel Deaconess Medical Center (MABI) , MABI , TX1 , 2014/12/16 , Liver , 3 , 5 , 12 ,95,90.96, 81.54 , 96.15 , 89.00 , 79.33 , 2.34 , 6.64 , 13.45 , 60 , 60 , 65 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Boston Children's Hospital (MACH) , MACH , TX1 , 2014/12/16 , Liver , 0 , 1 , 0 ,100,0, 100.00 , 94.50 , 84.33 , 86.23 , 0.06 , 0.09 , 0.15 , 1 , 1 , 1 , 0 , 0 , 5 , 100.00 , 100.00 , 93.10 , 90.70 , 86.38 , 2.16 , 2.88 , 4.41 , 30 , 30 ,2014,12
Lahey Clinic Medical Center (MALC) , MALC , TX1 , 2014/12/16 , Liver , 10 , 15 , 33 ,91.67,87.23, 75.91 , 94.70 , 86.50 , 76.62 , 6.11 , 14.47 , 32.27 , 120 , 120 , 137 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Massachusetts General Hospital (MAMG) , MAMG , TX1 , 2014/12/16 , Liver , 9 , 16 , 23 ,93.28,87.76, 78.10 , 95.44 , 87.76 , 77.24 , 5.93 , 15.11 , 24.46 , 134 , 134 , 105 , 0 , 0 ,0, 100.00 , 100.00 , 94.78 , 94.18 ,0, 0.22 , 0.24 ,0, 4 , 4 ,2014,12
Tufts Medical Center (MANM) , MANM , TX1 , 2014/12/16 , Liver ,0,0, 2 ,0,0, 66.67 ,0,0, 81.13 ,0,0, 0.68 ,0,0, 6 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
UMass Memorial Medical Center (MAUM) , MAUM , TX1 , 2014/12/16 , Liver , 7 , 21 , 27 ,95.04,84.56, 80.29 , 94.50 , 85.08 , 74.87 , 7.56 , 19.66 , 34.54 , 141 , 141 , 137 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Johns Hopkins Hospital (MDJH) , MDJH , TX1 , 2014/12/16 , Liver , 4 , 11 , 28 ,96.58,89.55, 71.13 , 96.24 , 89.49 , 78.10 , 4.48 , 11.11 , 20.45 , 117 , 117 , 97 , 0 , 1 , 3 , 100.00 , 90.00 , 92.85 , 90.78 , 81.15 , 0.75 , 0.93 , 1.57 , 10 , 10 ,2014,12
University of Maryland Medical System (MDUM) , MDUM , TX1 , 2014/12/16 , Liver , 11 , 28 , 35 ,94.21,84.43, 71.77 , 95.26 , 87.07 , 78.05 , 9.00 , 23.18 , 26.46 , 190 , 190 , 124 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
William Beaumont Hospital (MIBH) , MIBH , TX1 , 2014/12/16 , Liver , 3 , 6 , 1 ,90.91,81.82, 85.71 , 96.39 , 89.70 , 82.90 , 1.18 , 3.01 , 1.30 , 33 , 33 , 7 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Henry Ford Hospital (MIHF) , MIHF , TX1 , 2014/12/16 , Liver , 5 , 23 , 63 ,97.63,88.28, 71.36 , 95.41 , 87.58 , 76.57 , 9.85 , 25.17 , 48.83 , 211 , 211 , 220 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
University of Michigan Medical Center (MIUM) , MIUM , TX1 , 2014/12/16 , Liver , 11 , 21 , 45 ,92.31,84.55, 75.41 , 95.98 , 88.63 , 79.60 , 5.46 , 14.04 , 36.36 , 143 , 143 , 183 , 2 , 3 , 6 , 94.12 , 91.18 , 90.49 , 86.61 , 87.77 , 3.36 , 4.66 , 4.18 , 34 , 34 ,2014,12
Univ of MN Amplatz Children's Hosp (MNAC) , MNAC , TX1 , 2014/12/16 , Liver ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 , 0 ,0, 100.00 , 100.00 , 89.86 , 85.58 ,0, 0.11 , 0.14 ,0, 1 , 1 ,2014,12
Rochester Methodist Hospital (Mayo Clinic) (MNMC) , MNMC , TX1 , 2014/12/16 , Liver , 4 , 20 , 50 ,98.25,90.89, 79.59 , 94.39 , 85.76 , 78.75 , 12.96 , 32.03 , 53.90 , 228 , 228 , 245 , 0 , 0 ,0, 100.00 , 100.00 , 98.11 , 97.26 ,0, 0.02 , 0.03 ,0, 1 , 1 ,2014,12
Saint Marys Hospital (Mayo Clinic) (MNSM) , MNSM , TX1 , 2014/12/16 , Liver , 0 , 0 ,0,100,100,0, 97.33 , 92.17 ,0, 0.03 , 0.08 ,0, 1 , 1 ,0, 3 , 5 , 3 , 78.57 , 63.49 , 89.22 , 85.62 , 86.03 , 1.36 , 1.57 , 1.86 , 14 , 14 ,2014,12
"University of Minnesota Medical Center, Fairview (MNUM) ", MNUM , TX1 , 2014/12/16 , Liver , 12 , 23 , 30 ,91.78,83.5, 75.21 , 95.68 , 88.51 , 78.97 , 6.24 , 15.71 , 24.77 , 146 , 146 , 121 , 2 , 2 , 6 , 90.91 , 90.91 , 92.99 , 90.02 , 84.32 , 1.50 , 2.15 , 2.68 , 22 , 22 ,2014,12
Barnes-Jewish Hospital (MOBH) , MOBH , TX1 , 2014/12/16 , Liver , 12 , 20 , 52 ,94.34,89.83, 75.59 , 96.10 , 88.85 , 78.12 , 8.28 , 22.12 , 46.99 , 212 , 212 , 213 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Cardinal Glennon Children's Hospital (MOCG) , MOCG , TX1 , 2014/12/16 , Liver ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 , 0 , 0 , 100.00 , 100.00 , 92.04 , 88.81 , 77.22 , 0.35 , 0.50 , 1.33 , 4 , 4 ,2014,12
St. Louis Children's Hospital (MOCH) , MOCH , TX1 , 2014/12/16 , Liver ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 5 , 5 , 5 , 82.14 , 82.14 , 92.17 , 89.08 , 84.32 , 2.04 , 2.84 , 4.05 , 28 , 28 ,2014,12
Children's Mercy Hospital (MOCM) , MOCM , TX1 , 2014/12/16 , Liver ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 2 , 4 , 0 , 89.47 , 78.95 , 91.12 , 87.54 , 86.42 , 1.69 , 2.30 , 1.77 , 19 , 19 ,2014,12
St Luke's Hospital of Kansas City (MOLH) , MOLH , TX1 , 2014/12/16 , Liver , 0 , 0 ,0,100,100,0, 96.83 , 90.78 ,0, 0.45 , 1.28 ,0, 14 , 14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Saint Louis University Hospital (MOSL) , MOSL , TX1 , 2014/12/16 , Liver , 0 , 7 , 19 ,100,87.5, 76.54 , 96.24 , 89.26 , 75.38 , 2.16 , 5.88 , 19.35 , 56 , 56 , 81 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
University of Mississippi Medical Center (MSUM) , MSUM , TX1 , 2014/12/16 , Liver , 1 , 2 ,0,94.44,88.89,0, 96.59 , 90.21 ,0, 0.62 , 1.61 ,0, 18 , 18 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Carolinas Medical Center (NCCM) , NCCM , TX1 , 2014/12/16 , Liver , 5 , 17 , 26 ,96.55,87.43, 82.07 , 96.06 , 88.81 , 78.89 , 5.50 , 14.68 , 29.61 , 145 , 145 , 145 , 1 , 2 , 2 , 85.71 , 71.43 , 93.66 , 91.01 , 85.58 , 0.43 , 0.58 , 2.57 , 7 , 7 ,2014,12
Duke University Hospital (NCDU) , NCDU , TX1 , 2014/12/16 , Liver , 2 , 6 , 16 ,98.18,94.55, 84.62 , 96.88 , 91.00 , 82.24 , 3.47 , 9.70 , 19.06 , 110 , 110 , 104 , 6 , 6 , 3 , 80.65 , 80.65 , 89.43 , 85.28 , 86.59 , 3.02 , 4.13 , 3.35 , 31 , 31 ,2014,12
University of North Carolina Hospitals (NCMH) , NCMH , TX1 , 2014/12/16 , Liver , 3 , 7 , 18 ,96.1,90.91, 81.25 , 96.91 , 91.03 , 80.77 , 2.39 , 6.49 , 18.63 , 77 , 77 , 96 ,0,0, 0 ,0,0,0,0, 80.79 ,0,0, 0.21 ,0,0,2014,12
The Nebraska Medical Center (NEUN) , NEUN , TX1 , 2014/12/16 , Liver , 15 , 30 , 43 ,92.11,83.66, 75.71 , 94.69 , 85.53 , 78.67 , 9.48 , 24.77 , 36.65 , 190 , 190 , 177 , 0 , 1 , 2 , 100.00 , 93.75 , 92.04 , 88.67 , 85.42 , 1.34 , 1.91 , 2.63 , 16 , 16 ,2014,12
Our Lady of Lourdes Medical Center (NJLL) , NJLL , TX1 , 2014/12/16 , Liver , 0 , 2 , 3 ,100,94.29, 87.50 , 96.53 , 90.00 , 74.72 , 1.24 , 3.56 , 6.71 , 35 , 35 , 24 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
University Hospital (NJUH) , NJUH , TX1 , 2014/12/16 , Liver , 0 , 8 , 20 ,100,90.39, 84.13 , 97.00 , 91.28 , 82.37 , 2.72 , 7.29 , 22.06 , 89 , 89 , 126 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP) , NYCP , TX1 , 2014/12/16 , Liver , 14 , 35 , 60 ,94.04,84.23, 77.53 , 95.09 , 87.05 , 77.22 , 11.34 , 28.49 , 63.38 , 235 , 235 , 267 , 1 , 2 , 5 , 97.83 , 95.65 , 91.27 , 88.13 , 85.94 , 4.24 , 5.75 , 6.75 , 46 , 46 ,2014,12
"Strong Memorial Hospital, University of Rochester Medical Center (NYFL) ", NYFL , TX1 , 2014/12/16 , Liver , 7 , 19 , 22 ,90.54,73.82, 80.53 , 95.59 , 87.81 , 77.12 , 3.27 , 8.06 , 26.09 , 74 , 74 , 113 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Montefiore Medical Center (NYMA) , NYMA , TX1 , 2014/12/16 , Liver , 4 , 7 , 4 ,93.1,87.41, 88.57 , 95.63 , 87.71 , 80.49 , 2.48 , 6.64 , 7.07 , 58 , 58 , 35 , 1 , 1 , 0 , 80.00 , 80.00 , 88.46 , 85.40 , 85.07 , 0.64 , 0.85 , 0.49 , 5 , 5 ,2014,12
Mount Sinai Medical Center (NYMS) , NYMS , TX1 , 2014/12/16 , Liver , 13 , 29 , 71 ,94.22,86.59, 69.40 , 94.82 , 86.45 , 71.57 , 11.61 , 28.80 , 62.15 , 225 , 225 , 232 , 3 , 5 , 10 , 87.50 , 78.70 , 89.00 , 85.67 , 82.73 , 2.77 , 3.63 , 4.07 , 24 , 24 ,2014,12
New York-Presbyterian Hospital/ Weill Cornell Medical Center (NYNY) , NYNY , TX1 , 2014/12/16 , Liver , 2 , 4 , 2 ,87.5,75, 71.43 , 96.10 , 88.87 , 70.68 , 0.60 , 1.44 , 2.10 , 16 , 16 , 7 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
New York University Medical Center (NYUC) , NYUC , TX1 , 2014/12/16 , Liver , 6 , 12 , 30 ,92.86,85.46, 74.79 , 94.21 , 84.63 , 75.41 , 4.77 , 11.78 , 28.33 , 84 , 84 , 119 ,0,0, 0 ,0,0,0,0, 96.54 ,0,0, 0.07 ,0,0,2014,12
Westchester Medical Center (NYWC) , NYWC , TX1 , 2014/12/16 , Liver , 1 , 2 , 23 ,97.3,94.26, 67.61 , 95.61 , 87.60 , 75.04 , 1.66 , 4.68 , 16.10 , 37 , 37 , 71 , 0 , 0 , 4 , 100.00 , 100.00 , 87.26 , 82.01 , 81.56 , 0.27 , 0.38 , 1.17 , 2 , 2 ,2014,12
The Cleveland Clinic Foundation (OHCC) , OHCC , TX1 , 2014/12/16 , Liver , 14 , 33 , 59 ,95.36,88.64, 79.66 , 96.03 , 89.01 , 80.14 , 12.01 , 30.97 , 57.37 , 302 , 302 , 290 , 3 , 4 , 3 , 75.00 , 66.67 , 90.44 , 87.07 , 84.65 , 1.12 , 1.48 , 2.19 , 12 , 12 ,2014,12
Children's Hospital Medical Center (OHCM) , OHCM , TX1 , 2014/12/16 , Liver , 0 , 0 , 0 ,100,100, 100.00 , 95.81 , 87.91 , 89.73 , 0.04 , 0.13 , 0.54 , 1 , 1 , 5 , 1 , 4 , 7 , 98.00 , 91.08 , 94.56 , 92.54 , 84.38 , 2.79 , 3.70 , 7.67 , 50 , 50 ,2014,12
Ohio State University Medical Center (OHOU) , OHOU , TX1 , 2014/12/16 , Liver , 2 , 5 , 14 ,96.83,91.7, 68.89 , 96.76 , 90.61 , 80.97 , 2.00 , 5.57 , 7.31 , 63 , 63 , 45 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
University of Cincinnati  Medical Center (OHUC) , OHUC , TX1 , 2014/12/16 , Liver , 5 , 13 , 23 ,96.03,89.2, 74.16 , 95.94 , 88.43 , 80.40 , 5.04 , 13.39 , 16.24 , 126 , 126 , 89 , 0 , 0 ,0, 100.00 , 100.00 , 92.56 , 89.36 ,0, 0.08 , 0.11 ,0, 1 , 1 ,2014,12
University Hospitals of Cleveland (OHUH) , OHUH , TX1 , 2014/12/16 , Liver , 5 , 8 , 14 ,88.37,81.13, 71.43 , 95.88 , 88.28 , 75.95 , 1.55 , 4.31 , 10.61 , 43 , 43 , 49 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Integris Baptist Medical Center (OKBC) , OKBC , TX1 , 2014/12/16 , Liver , 0 , 9 , 26 ,100,89.38, 76.15 , 96.59 , 90.16 , 80.77 , 3.10 , 8.28 , 21.92 , 89 , 89 , 109 , 0 , 0 , 2 , 100.00 , 100.00 , 91.84 , 88.41 , 82.29 , 0.35 , 0.50 , 0.93 , 4 , 4 ,2014,12
Children's Hospital of Oklahoma (OKCM) , OKCM , TX1 , 2014/12/16 , Liver ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 , 0 ,0, 100.00 , 100.00 , 91.02 , 87.22 ,0, 0.28 , 0.40 ,0, 3 , 3 ,2014,12
OU Medical Center (OKMD) , OKMD , TX1 , 2014/12/16 , Liver , 1 , 4 , 3 ,96,82.32, 70.00 , 97.01 , 91.32 , 79.14 , 0.73 , 1.99 , 2.13 , 25 , 25 , 10 ,0,0, 0 ,0,0,0,0, 78.97 ,0,0, 0.24 ,0,0,2014,12
Oregon Health & Science University (ORUO) , ORUO , TX1 , 2014/12/16 , Liver , 1 , 8 , 16 ,98.8,89.5, 80.72 , 96.81 , 90.76 , 79.18 , 2.70 , 7.55 , 17.94 , 83 , 83 , 83 , 0 , 0 ,0, 100.00 , 100.00 , 97.88 , 96.93 ,0, 0.02 , 0.03 ,0, 1 , 1 ,2014,12
Portland Veterans Administration Medical Center (ORUO) , ORUO , VA1 , 2014/12/16 , Liver , 0 , 5 , 11 ,100,89.58, 71.79 , 96.39 , 89.63 , 79.41 , 1.78 , 4.67 , 7.73 , 48 , 48 , 39 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Albert Einstein Medical Center (PAAE) , PAAE , TX1 , 2014/12/16 , Liver , 1 , 4 , 27 ,98.11,92.45, 57.14 , 95.97 , 88.67 , 77.13 , 2.18 , 6.04 , 13.04 , 53 , 53 , 63 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Allegheny General Hospital (PAAG) , PAAG , TX1 , 2014/12/16 , Liver , 3 , 3 , 6 ,93.02,93.02, 81.82 , 95.37 , 86.92 , 76.53 , 1.98 , 5.15 , 7.93 , 43 , 43 , 33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Children's Hospital of Pittsburgh of UPMC (PACH) , PACH , TX1 , 2014/12/16 , Liver , 0 , 0 , 1 ,100,100, 80.00 , 97.70 , 94.21 , 83.32 , 0.21 , 0.54 , 0.53 , 9 , 9 , 5 , 2 , 3 , 5 , 96.55 , 94.83 , 91.18 , 87.94 , 87.66 , 5.24 , 7.14 , 8.94 , 58 , 58 ,2014,12
Children's Hospital of Philadelphia (PACP) , PACP , TX1 , 2014/12/16 , Liver ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 3 , 4 , 2 , 93.33 , 90.42 , 93.07 , 90.58 , 87.21 , 3.11 , 4.07 , 5.01 , 45 , 45 ,2014,12
Geisinger Medical Center (PAGM) , PAGM , TX1 , 2014/12/16 , Liver , 1 , 2 , 11 ,95.83,91.67, 60.71 , 96.96 , 91.18 , 79.54 , 0.73 , 1.97 , 4.25 , 24 , 24 , 28 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Penn State Milton S Hershey Medical Center (PAHE) , PAHE , TX1 , 2014/12/16 , Liver , 3 , 9 , 10 ,94.23,81.98, 77.78 , 95.89 , 88.51 , 79.04 , 2.12 , 5.51 , 9.53 , 52 , 52 , 45 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Hahnemann University Hospital (PAHM) , PAHM , TX1 , 2014/12/16 , Liver , 1 , 2 , 10 ,97.5,95, 67.74 , 95.82 , 88.01 , 74.43 , 1.68 , 4.60 , 8.60 , 40 , 40 , 31 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
University of Pittsburgh Medical Center (PAPT) , PAPT , TX1 , 2014/12/16 , Liver , 8 , 15 , 80 ,94.2,88.75, 71.43 , 95.28 , 87.70 , 74.93 , 6.28 , 15.78 , 67.49 , 138 , 138 , 280 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Thomas Jefferson University Hospital (PATJ) , PATJ , TX1 , 2014/12/16 , Liver , 2 , 10 , 23 ,98.31,90.71, 78.70 , 95.47 , 87.34 , 75.38 , 5.47 , 14.69 , 26.50 , 118 , 118 , 108 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Temple University Hospital (PATU) , PATU , TX1 , 2014/12/16 , Liver , 5 , 5 , 18 ,90.2,90.2, 60.00 , 95.06 , 86.21 , 64.31 , 2.48 , 6.88 , 14.89 , 51 , 51 , 45 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Hospital of the University of Pennsylvania (PAUP) , PAUP , TX1 , 2014/12/16 , Liver , 6 , 36 , 65 ,98,87, 77.66 , 95.79 , 88.38 , 78.00 , 12.91 , 34.03 , 64.72 , 300 , 300 , 291 , 1 , 1 ,0, 66.67 , 66.67 , 89.49 , 85.08 ,0, 0.32 , 0.39 ,0, 3 , 3 ,2014,12
VA Pittsburgh Healthcare System (PAVA) , PAVA , TX1 , 2014/12/16 , Liver , 5 , 19 , 30 ,95.24,81.08, 70.30 , 95.03 , 85.96 , 74.46 , 5.30 , 14.15 , 25.40 , 105 , 105 , 101 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Auxilio Mutuo Hospital (PRSJ) , PRSJ , TX1 , 2014/12/16 , Liver , 3 , 6 ,0,93.88,84.77,0, 97.71 , 93.28 ,0, 1.13 , 2.79 ,0, 49 , 49 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Medical University of South Carolina (SCMU) , SCMU , TX1 , 2014/12/16 , Liver , 7 , 20 , 35 ,95.14,84.86, 77.85 , 96.81 , 90.82 , 82.02 , 4.61 , 12.31 , 27.65 , 144 , 144 , 158 , 4 , 4 , 4 , 66.67 , 66.67 , 88.90 , 84.42 , 84.09 , 1.19 , 1.49 , 1.93 , 12 , 12 ,2014,12
Le Bonheur Children's Medical Center (TNLB) , TNLB , TX1 , 2014/12/16 , Liver ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1 , 3 , 1 , 90.00 , 70.00 , 90.88 , 87.18 , 79.54 , 0.96 , 1.24 , 2.01 , 10 , 10 ,2014,12
Methodist University Hospital (TNMH) , TNMH , TX1 , 2014/12/16 , Liver , 25 , 45 , 63 ,91.13,83.56, 77.97 , 95.66 , 87.97 , 79.40 , 11.60 , 30.14 , 58.70 , 282 , 282 , 286 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
Vanderbilt University Medical Center (TNVU) , TNVU , TX1 , 2014/12/16 , Liver , 11 , 27 , 46 ,96.03,89.91, 79.19 , 96.60 , 90.18 , 80.55 , 9.35 , 25.53 , 41.12 , 277 , 277 , 221 ,0,0, 7 ,0,0,0,0, 82.70 ,0,0, 2.10 ,0,0,2014,12
Baylor All Saints Medical Center (TXAS) , TXAS , TX1 , 2014/12/16 , Liver , 3 , 6 , 17 ,94.74,88.94, 75.00 , 95.67 , 87.70 , 76.58 , 2.46 , 6.92 , 15.96 , 57 , 57 , 68 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
"University Hospital, University of Texas Health Science Center (TXBC) ", TXBC , TX1 , 2014/12/16 , Liver , 4 , 9 , 30 ,96.12,90.95, 74.14 , 96.18 , 89.19 , 74.42 , 3.99 , 10.53 , 29.46 , 103 , 103 , 116 ,0,0, 1 ,0,0,0,0, 77.93 ,0,0, 0.37 ,0,0,2014,12
